ID;ZONENUMBER;VRP_RU;ACCOUNTID;START_TIME;END_TIME;METHOD_;SAP_INITIATIONSOURCE;GPS;"(SUM((((CASE WHEN (0<BONUSPOINTSWRITEOFFSUM) THEN ((NVL(BONUSPOINTSWRITEOFFSUM,0))/100) ELSE ((NVL(BONUSPOINTSREFILLSUM,0))/100)"
1345895653;60123;Н587КХ977;1513983;1775449920000;1775450280000;;iosMobileApp;55.5884309767486,37.4481770838828;3.33
1345886115;0301;Х313ХУ180;12012830;1775446140000;1775446680000;;yandex;;26.67
1345899364;42107;С319ОО977;1360050;1775450700000;1775451360000;;iosMobileApp;55.9826099,37.4138699;10
1345881939;70016;РК60677;10918647;1775439540000;1775439780000;;androidMobileApp;;0
1345884340;4222;Т900РУ797;11210004;1775443560000;1775447940000;sbp;iosMobileApp;;146
1345902949;4017;К810ЕС164;5708036;1775451300000;1775485740000;;iosMobileApp;55.7608054586768,37.7032093203709;382.67
1345871334;40107;У741ТТ797;8808250;1775423220000;1775425500000;bankCard;iosMobileApp;;49.34
1345913741;4044;Е307АМ550;1190767;1775452740000;1775456340000;;iosMobileApp;;40
1345874837;0404;М750ЕТ977;3456386;1775425800000;1775425980000;;androidMobileApp;55.7793325,37.6120201;6.67
1345911556;4171;К748МС197;5702340;1775452440000;1775454240000;;androidMobileApp;;50
1345913617;0307;Т404СК150;795781;1775452680000;1775460840000;sbp;iosMobileApp;;861.33
1345895628;40113;Т287ЕА190;5006186;1775449920000;1775450460000;;androidMobileApp;55.9048097,37.5861931;5.33
1345891689;4080;У048РХ797;5909655;1775448780000;1775449260000;;iosMobileApp;55.676708263308,37.7643966965048;4.67
1345874557;4031;Е171СМ62;8629157;1775422800000;1775425680000;sbp;iosMobileApp;;62.68
1345886885;4222;К663ТТ797;8137226;1775446680000;1775450100000;;parkomatika;;56
1345911136;60108;В606ТВ799;7904282;1775452380000;1775455980000;;iosMobileApp;;40
1345889363;3105;М140НЕ790;4842659;1775447940000;1775450160000;;androidMobileApp;55.7869383,37.6292717;36
1345906699;4035;О595СО86;9461617;1775451840000;1775455440000;;iosMobileApp;;40
1345892307;0303;О581СТ799;378715;1775449020000;1775449080000;;yandex;;3.33
1345890702;0304;А176УН797;958088;1775448420000;1775458740000;;iosMobileApp;;930.33
1345895585;4091;Т045НО977;10583002;1775449920000;1775466000000;;iosMobileApp;55.8199374882774,37.8009367434975;178.67
1345897176;4080;Т636КМ797;6530597;1775450280000;1775453880000;bankCard;androidMobileApp;;40
1345888014;51208;В941КМ977;5760879;1775447280000;1775452920000;;iosMobileApp;55.8965754351652,37.4590468643268;62.67
1345908203;4216;У753УВ190;2887235;1775452020000;1775453880000;;androidMobileApp;;41.33
1345874636;70022;Е189ВУ126;451909;1775425620000;1775425800000;;iosMobileApp;55.7372251241139,37.5172245776569;20
1345909496;4203;Р625СК34;8837266;1775452200000;1775452380000;;androidMobileApp;;2.67
1345890197;0306;Е390КТ977;935113;1775448240000;1775451840000;legalEntityAccount;androidMobileApp;;424
1345873397;4213;М354ХР797;17466235;1775424600000;1775430000000;;yandex;;90
1345908283;60108;Х388УЕ197;2009738;1775452080000;1775452800000;;androidMobileApp;;7.33
1345907816;4271;М194ЕУ550;4718458;1775452020000;1775452200000;;androidMobileApp;;2.67
1345905671;4013;А909ХМ797;1058655;1775451720000;1775484180000;sbp;iosMobileApp;;360.67
1345897323;4227;О536ОВ71;10605376;1775450280000;1775450640000;;androidMobileApp;55.7824856,37.7269402;5
1345877467;0303;Р829ХЕ126;6675487;1775428680000;1775429100000;;yandex;;20
1345878594;4136;У412КХ797;8848277;1775430540000;1775431620000;;iosMobileApp;55.7455881733898,37.4963937755702;17
1345880224;31213;К613ХА777;5446089;1775434260000;1775435400000;;iosMobileApp;;15
1345899538;3018;К664КК197;7690058;1775450760000;1775451840000;;androidMobileApp;55.725573,37.6851291;11.33
1345879254;40107;Е978КС977;7289338;1775431920000;1775432640000;;androidMobileApp;;7.33
1345889507;4023;Е724СК777;4148070;1775448000000;1775482200000;;iosMobileApp;;380
1345871690;0407;Х998АЕ50;3309623;1775423460000;1775428260000;;androidMobileApp;;263.33
1345900059;3101;К348МТ799;153942;1775450820000;1775458800000;;iosMobileApp;55.7375017476363,37.5758939361815;288
1345904059;0310;Т584СХ799;67910;1775451480000;1775451900000;;iosMobileApp;;32
1345899357;4016;А698СУ777;1813330;1775450700000;1775477700000;;iosMobileApp;55.7933734333188,37.6079536928518;300
1345875613;40118;Р730ВР32;9963434;1775426580000;1775427000000;;iosMobileApp;55.6198721241805,37.6732683346158;4
1345893868;3219;М752РК799;4450113;1775449440000;1775453040000;;iosMobileApp;;68
1345905925;4022;Р336РВ797;20574736;1775451780000;1775451960000;legalEntityAccount;sms;;1.33
1345885703;40110;Х078ОО797;11519478;1775445780000;1775445900000;;legalEntitiesExternalApi;;0.67
1345894730;34224;У343АВ799;1649993;1775449680000;1775451120000;;iosMobileApp;55.9142219290547,37.7627116852531;19.17
1345890631;0302;Е530МВ790;7022478;1775448420000;1775450040000;legalEntityAccount;androidMobileApp;;173.34
1345888968;4260;К920УА95;29943242;1775447760000;1775449140000;sbp;androidMobileApp;;44
1345904570;4264;Е130СН150;13415464;1775451540000;1775452320000;;androidMobileApp;55.964443,37.4106008;15.67
1345891311;4035;Т943ВО977;7761549;1775448660000;1775452260000;sms;iosMobileApp;;80
1345900921;31101;О380УУ161;30031660;1775451000000;1775454600000;;iosMobileApp;47.9956203272011,37.8116803223315;30
1345884068;0406;К602РТ797;888764;1775444040000;1775445900000;;iosMobileApp;55.7724794910465,37.6607789375619;100
1345898130;0404;Т141НЕ797;14618768;1775450460000;1775450580000;;androidMobileApp;55.7682687,37.6144633;3.33
1345891623;4098;РТ72877;682197;1775448780000;1775451600000;;androidMobileApp;55.8763,37.4916867;31.33
1345905929;3104;М883ММ190;14848018;1775451780000;1775471400000;sbp;iosMobileApp;;792.5
1345886806;40203;В229ОВ790;1485901;1775446620000;1775447040000;;iosMobileApp;56.0131370263854,37.8424677607778;5
1345873818;4084;Р059АХ250;8686289;1775424960000;1775426760000;;androidMobileApp;55.6732267,37.6633217;20
1345905865;3007;К689ВС197;1645739;1775451720000;1775491800000;;androidMobileApp;;445.33
1345911173;4112;Е195ОА799;719702;1775452440000;1775456040000;;iosMobileApp;;125
1345894091;0301;У900ОВ797;10689681;1775449500000;1775449800000;;androidMobileApp;55.7337036,37.5903511;13.33
1345894673;0406;В001КА199;217016;1775449680000;1775456880000;;iosMobileApp;55.7772183687442,37.6440690618232;766.67
1345909442;4058;У920РЕ790;4556566;1775452200000;1775455800000;;iosMobileApp;;40
1345903020;60108;У827УО199;4087617;1775451360000;1775454960000;sms;sms;;40
1345910050;0304;С204НК977;507816;1775452260000;1775455860000;;iosMobileApp;;380
1345905743;4088;Е033РХ190;8104871;1775451720000;1775451900000;;parkomatika;;1.33
1345876875;70025;С873ОО977;11338919;1775427900000;1775431500000;sbp;iosMobileApp;;866.66
1345910289;4074;Р567УН799;2371184;1775452320000;1775452800000;;iosMobileApp;;4.67
1345911620;60120;М758МК977;9377137;1775452440000;1775458740000;sbp;iosMobileApp;;70
1345903820;4213;У587РЕ31;9915437;1775451480000;1775466000000;;iosMobileApp;55.7848879421821,37.4451126262849;322
1345895570;4083;Р637МН82;13881343;1775449920000;1775451360000;;iosMobileApp;55.668968441948,37.6324964594446;15.33
1345882099;4048;УХ224577;10618431;1775440080000;1775459040000;legalEntityAccount;androidMobileApp;;421.34
1345874562;0406;О899МА777;2485885;1775425560000;1775426460000;;androidMobileApp;55.77241,37.65787;46.67
1345911862;0308;А715АА161;6528027;1775452500000;1775456100000;;iosMobileApp;;380
1345898948;6099;У234ВК777;1260168;1775450640000;1775454240000;;androidMobileApp;55.7013629,37.9330509;40
1345904793;0401;Е586ТР797;8137226;1775451600000;1775452200000;;parkomatika;;67.5
1345874629;4236;Е820КН977;7301485;1775425620000;1775429220000;;yandex;;60
1345884512;4015;С718УТ797;18216596;1775444580000;1775447100000;bankCard;androidMobileApp;55.8033094,37.5705531;27.33
1345884541;4270;У707ТА797;30027914;1775444580000;1775444760000;bankCard;androidMobileApp;55.980825,37.4252867;2
1345898336;0309;Х806ВА977;2414684;1775450520000;1775450820000;legalEntityAccount;iosMobileApp;;26.66
1345872271;0309;М750ЕТ977;3456386;1775423820000;1775423940000;;androidMobileApp;55.7928881,37.509176;3.33
1345893839;4036;В823АА977;581907;1775449440000;1775456640000;legalEntityAccount;androidMobileApp;;160
1345903704;8219;Т612УТ797;1086283;1775451420000;1775462220000;sms;sms;;478
1345879468;4015;М339ХК32;5553837;1775432340000;1775433060000;;yandex;;7.33
1345907954;3108;Т788СЕ797;1195681;1775452020000;1775462340000;sms;iosMobileApp;;405
1345877173;4216;О405КО32;4766770;1775428260000;1775428320000;;androidMobileApp;55.7965657,37.6240976;1
1345896851;4044;Е646ЕН799;8696649;1775450220000;1775450940000;bankCard;iosMobileApp;;14.66
1345910068;4057;В072КМ977;14092223;1775452260000;1775484120000;;androidMobileApp;;354
1345873100;3103;К787АК250;1278007;1775422800000;1775424600000;sbp;iosMobileApp;;58
1345905860;0407;К277КМ790;1674488;1775451720000;1775455320000;;androidMobileApp;;450
1345902148;0307;Е195АК977;3713605;1775451180000;1775454780000;;iosMobileApp;;359
1345912097;4033;Т767СС77;653186;1775452500000;1775456100000;;iosMobileApp;;40
1345880543;4059;Н945КУ790;9567264;1775435160000;1775442360000;;androidMobileApp;55.598785,37.5549167;80
1345890343;0306;А273СУ777;8817497;1775448300000;1775455200000;;yandex;;563.33
1345903122;4216;Х686ВУ193;8493960;1775451360000;1775451840000;bankCard;iosMobileApp;55.7959851975085,37.6024317581429;8
1345913158;4077;Н573НУ18;6478364;1775452680000;1775454480000;;iosMobileApp;;20
1345884370;0308;У013СТ797;11519478;1775444400000;1775444700000;;legalEntitiesExternalApi;;13.33
1345908557;4054;У208КА977;2028235;1775452080000;1775452560000;;androidMobileApp;;4.67
1345890488;4236;К664АТ250;5820993;1775448360000;1775486340000;bankCard;androidMobileApp;;826
1345897159;4026;Х842ТК797;5604915;1775450220000;1775453820000;;androidMobileApp;;40
1345874936;4074;Р600УО797;8710604;1775425860000;1775455080000;bankCard;iosMobileApp;;324.67
1345904586;40100;М577ТР797;8104871;1775451600000;1775452140000;;parkomatika;;5.33
1345879264;4094;К523МХ797;24133283;1775431980000;1775432520000;legalEntityAccount;androidMobileApp;;10.66
1345870438;60123;М722ХМ77;1759365;1775422800000;1775426400000;;iosMobileApp;;40
1345909193;0303;У842АР44;2051420;1775452140000;1775452320000;;iosMobileApp;;12.67
1345896041;1227;М435УМ198;9704821;1775450040000;1775476020000;;androidMobileApp;59.94319666,30.34154853;1355.51
1345910977;4017;Р967ВР197;5760875;1775452380000;1775455980000;;iosMobileApp;;40
1345894084;4214;Р247МР77;3252924;1775449500000;1775450460000;;androidMobileApp;55.9664505,37.4251174;15
1345911514;6089;У331СУ199;6999555;1775452440000;1775469480000;;iosMobileApp;;189.33
1345895496;3105;У733ХС150;8425247;1775449860000;1775459940000;sbp;androidMobileApp;;703
1345878844;0401;А693ХК797;9994156;1775431080000;1775435880000;sbp;iosMobileApp;;533.34
1345878720;4065;Т457ВМ550;7331316;1775430780000;1775433180000;;androidMobileApp;55.8450672,37.5247949;26
1345902830;4215;С594ТХ40;16200235;1775451300000;1775451900000;;androidMobileApp;;10.33
1345898179;4063;Е758СТ790;527015;1775450460000;1775487480000;sbp;iosMobileApp;;822.66
1345901577;8403;А250РТ790;1405752;1775451120000;1775451780000;;iosMobileApp;55.7643416228487,37.5988015531363;41.67
1345910590;4015;С744КХ799;6078893;1775452320000;1775478720000;;yandex;;293.33
1345888176;4053;У289ЕТ550;5706306;1775447340000;1775449140000;bankCard;iosMobileApp;55.6077916149028,37.7239646607488;19.33
1345912626;4028;Е375ОС08;2163224;1775452620000;1775460420000;sbp;androidMobileApp;;86.67
1345887884;0301;К977МХ799;8897152;1775447220000;1775447700000;;androidMobileApp;55.7251738,37.578555;23.33
1345912116;4293;М207НВ977;2023091;1775452500000;1775456100000;;androidMobileApp;;80
1345896614;4214;О693СХ797;3733170;1775450160000;1775450700000;sbp;androidMobileApp;;16
1345898982;4214;М460ТН799;1777786;1775450640000;1775454240000;;androidMobileApp;55.9664974,37.426347;74.67
1345910156;70026;М494АМ777;1719159;1775452260000;1775452500000;;iosMobileApp;;10
1345906476;4030;Т358ВВ777;2565443;1775451840000;1775451960000;;iosMobileApp;;0.67
1345871139;8508;Р755ЕЕ790;16220993;1775423100000;1775423820000;;androidMobileApp;55.726535,37.6702046;11
1345891362;4238;М838КУ977;7848250;1775448660000;1775448900000;;iosMobileApp;55.8934703228585,37.6584349632911;3
1345910430;6048;У240ХР797;223939;1775452320000;1775455920000;;androidMobileApp;;40
1345886896;0306;А686АТ197;4055983;1775446680000;1775448480000;;yandex;;100
1345903902;4217;Р602РТ797;16423666;1775451480000;1775482260000;legalEntityAccount;androidMobileApp;55.7546764,37.6975871;683.33
1345909709;3108;А088МР98;2908623;1775452260000;1775452680000;;iosMobileApp;;10
1345896830;4052;О657МС977;989209;1775450160000;1775450940000;;androidMobileApp;55.613075,37.7159367;8
1345888317;70018;Т001АМ777;2626622;1775447400000;1775447760000;;iosMobileApp;55.8298400407337,37.4909952943673;16.67
1345897635;4056;Т012СК797;11519478;1775450340000;1775451600000;;legalEntitiesExternalApi;;13.33
1345894875;4042;М167ОХ67;6341148;1775449740000;1775450040000;legalEntityAccount;androidMobileApp;;5.34
1345889828;4227;У218ВА797;307576;1775448120000;1775451000000;;iosMobileApp;55.7825971779289,37.7075968192339;47
1345907035;0401;Т835ЕК977;10754200;1775451900000;1775458980000;sbp;iosMobileApp;;885
1345879517;8030;К235ММ716;9937723;1775432460000;1775465940000;bankCard;iosMobileApp;;372
1345906334;3207;Х035ОУ797;5465924;1775451780000;1775452200000;;iosMobileApp;;8
1345906103;4094;Т889ТУ777;2997705;1775451780000;1775455380000;sms;sms;;40
1345894085;0310;В547АА799;130776;1775449500000;1775450160000;;androidMobileApp;55.7300739,37.6117457;33.33
1345888258;4214;Р589СЕ750;2139101;1775447400000;1775447760000;;iosMobileApp;;5
1345886468;4056;К519НВ147;15204557;1775446380000;1775449980000;sbp;iosMobileApp;;80
1345912503;4027;Х986АТ750;875087;1775452560000;1775484960000;sms;sms;;360
1345873297;0403;Е985АО250;1239037;1775424540000;1775428140000;;yandex;;200
1345870649;40113;О611ХС777;728849;1775422860000;1775456940000;;iosMobileApp;55.9652755142682,37.4146440026176;378.67
1345910667;4272;М336КК777;1881757;1775452320000;1775452800000;;androidMobileApp;;9.33
1345903927;4113;М494ТР797;7819144;1775451480000;1775458320000;;androidMobileApp;55.7897623,37.5475706;257
1345892905;4035;О118МУ977;317085;1775449140000;1775449980000;;iosMobileApp;55.6895299031824,37.5572441149107;8.67
1345889326;4096;Е188ХТ750;9034632;1775447880000;1775500920000;bankCard;androidMobileApp;;1178.66
1345897357;3103;Р588ЕХ799;102774;1775450280000;1775451060000;;parkomatika;;12
1345895152;5063;Н382ОВ799;2381856;1775449800000;1775460000000;;androidMobileApp;;2123.33
1345900142;0305;А136НК105;8631986;1775450820000;1775452200000;bankCard;iosMobileApp;;200.66
1345879757;4044;А403УТ799;1357443;1775433000000;1775466240000;sbp;androidMobileApp;;738.66
1345908501;4028;С371ОН14;27607238;1775452080000;1775453880000;;androidMobileApp;;20
1345911891;4035;Т916УУ799;11623583;1775452500000;1775456100000;;iosMobileApp;;40
1345905871;0307;Е301КР799;6721174;1775451720000;1775455320000;;iosMobileApp;;380
1345913315;23205;Х270ОА797;6469205;1775452680000;1775456280000;;androidMobileApp;;50
1345913274;0403;Е387ОО08;2705240;1775452680000;1775456280000;;androidMobileApp;;450
1345873106;0406;А939МУ750;10591938;1775424360000;1775427960000;sbp;androidMobileApp;;400
1345894705;3109;В358ОК977;183757;1775448900000;1775449740000;;androidMobileApp;55.7231707,37.6325538;14
1345872631;6048;Н397ЕУ550;10949921;1775424060000;1775427660000;;yandex;;40
1345898535;4035;Т082ВА199;919380;1775450520000;1775454120000;;iosMobileApp;55.7572591199953,37.6061704098862;40
1345886637;6099;Е303МА08;102774;1775446500000;1775451540000;;parkomatika;;55.33
1345899445;6099;Н768ХМ26;15866822;1775450700000;1775454300000;;androidMobileApp;55.7067777,37.9243872;40
1345882674;4035;Х223КС977;8613157;1775441640000;1775442240000;;androidMobileApp;55.6791021,37.5599714;6
1345912599;4236;Р515ОМ197;842939;1775452560000;1775456160000;;androidMobileApp;;80
1345896749;4225;Е655ВУ977;1997672;1775450201570;1775450441570;;androidMobileApp;55.79069,37.67779;4
1345901362;3112;Н765ТР750;3329053;1775451060000;1775451360000;;androidMobileApp;55.7903338,37.5867943;4
1345884526;4057;Е210МХ11;13633236;1775444580000;1775478720000;sbp;iosMobileApp;;758.66
1345889347;0602;В902РЕ199;1599647;1775447940000;1775455140000;sms;sms;;0
1345876116;0306;В701ВК977;24018659;1775427000000;1775427120000;;androidMobileApp;55.7762817,37.6616771;3.33
1345894833;4094;А588ТР716;5965367;1775449680000;1775456880000;;androidMobileApp;55.6538179,37.5988227;80
1345886127;4014;О215ТК71;15533030;1775446140000;1775451540000;;yandex;;60
1345894479;4080;У784АО977;5915778;1775449620000;1775482440000;;iosMobileApp;55.67307285,37.7879099333333;364.67
1345896689;3218;В508ЕО977;4761534;1775450160000;1775487600000;;androidMobileApp;55.7229337,37.681194;824
1345903942;4033;Х288ХР799;6367356;1775451480000;1775455080000;;iosMobileApp;55.6720953693113,37.5943847709915;40
1345895194;4271;Н497КТ550;9265550;1775449800000;1775452140000;;androidMobileApp;55.9760649,37.39978972;40.67
1345903529;4035;У113КТ77;8804368;1775451420000;1775484420000;sbp;iosMobileApp;;733.34
1345905096;4229;О085МТ799;3275124;1775451660000;1775455260000;;androidMobileApp;55.7092747,37.7298142;80
1345911114;4114;О080МС77;5276445;1775451000000;1775452560000;sbp;androidMobileApp;;35
1345879485;4096;У624ТС799;13030081;1775432400000;1775436000000;;androidMobileApp;55.8766587,37.5434574;40
1345912584;23204;О203ОН777;5516152;1775452560000;1775459700000;;androidMobileApp;;99.17
1345908057;6287;Н773НК797;5950006;1775452020000;1775455620000;;iosMobileApp;;80
1345912561;4042;Т435НА96;6827989;1775452560000;1775456160000;;androidMobileApp;;40
1345905883;0303;Н199ОК197;2855166;1775451720000;1775452080000;;iosMobileApp;;31.67
1345912336;60108;Т272КК799;1778601;1775452560000;1775456160000;;androidMobileApp;;40
1345887810;4088;А170ХУ750;10178317;1775447160000;1775448720000;;androidMobileApp;55.8277341,37.5248166;16.67
1345882098;3103;А442ЕН977;8137226;1775440080000;1775441340000;;parkomatika;;20
1345880311;4017;А520ЕВ197;6757742;1775434560000;1775466060000;;androidMobileApp;;350
1345877250;4024;А235ТО797;16336817;1775428380000;1775429100000;legalEntityAccount;sms;;21.99
1345908460;4024;Н435НО977;3775254;1775452080000;1775469480000;;iosMobileApp;;193.33
1345889881;3007;С787ЕТ761;6298221;1775448120000;1775450460000;;androidMobileApp;;25.33
1345897028;0304;Р197ХТ799;8137226;1775450220000;1775450580000;;parkomatika;;16.67
1345914197;70032;Е921КВ977;10052401;1775452740000;1775454540000;;androidMobileApp;;300
1345893941;4034;М634МО977;4632064;1775449440000;1775449980000;;androidMobileApp;55.681719,37.577492;5.33
1345899234;8303;Е368АХ977;3106647;1775450700000;1775454300000;legalEntityAccount;iosMobileApp;;670
1345898285;4044;А107МН750;678485;1775450520000;1775457720000;;androidMobileApp;55.7607638,37.7938528;80
1345891078;4088;Н887КК777;4285425;1775448600000;1775451240000;;iosMobileApp;55.8261881073378,37.5310087058415;28.67
1345911596;4007;М871ЕХ977;13035789;1775452440000;1775481240000;sms;sms;;320
1345913204;4013;Е556ТХ799;2742715;1775452680000;1775459880000;;androidMobileApp;;80
1345874083;4091;Н170АВ977;11519478;1775425200000;1775425740000;;legalEntitiesExternalApi;;5.33
1345875090;4048;Х544ВЕ977;7888272;1775422860000;1775429640000;;androidMobileApp;;75.33
1345878802;4055;Е472СХ797;11193801;1775430960000;1775457540000;sbp;iosMobileApp;;590.66
1345894257;6286;М562УО797;3712263;1775422800000;1775452500000;;androidMobileApp;55.6155799,37.2912796;500
1345909810;4222;Е380АМ977;687763;1775452260000;1775476560000;;iosMobileApp;;540
1345896191;4027;Е854ОЕ799;840668;1775450040000;1775452440000;;androidMobileApp;55.779446,37.7326188;26
1345894572;4113;Х808АН797;1377234;1775449620000;1775454960000;bankCard;androidMobileApp;;296
1345912257;0411;А653УР790;2560259;1775452560000;1775456160000;;iosMobileApp;;450
1345910657;6048;У212УВ799;2073231;1775452320000;1775455920000;;iosMobileApp;;40
1345910291;4057;А235ОО197;8506160;1775452320000;1775455920000;;iosMobileApp;;40
1345911623;0302;Х446КМ797;9056847;1775452440000;1775456040000;sms;iosMobileApp;;380
1345903318;0311;У755ОС797;11519478;1775451360000;1775451540000;;legalEntitiesExternalApi;;6.67
1345907911;4072;Н949ЕУ977;7055348;1775452020000;1775493060000;;iosMobileApp;;456
1345890694;4033;Р596ЕЕ550;2611396;1775448420000;1775448780000;;androidMobileApp;55.6727427,37.5785049;3.33
1345888807;4214;У634НС797;900663;1775447700000;1775447880000;legalEntityAccount;androidMobileApp;;4
1345900624;0405;В197ЕО197;6275879;1775450940000;1775458920000;legalEntityAccount;androidMobileApp;55.7748197,37.6305591;951.67
1345912597;0301;Н311МТ797;8850920;1775452560000;1775469480000;bankCard;iosMobileApp;;1786
1345872023;4056;С140ХА797;10129545;1775423640000;1775424060000;;iosMobileApp;55.6501957810766,37.6190741777219;4
1345903648;3116;Р320КА799;308843;1775451420000;1775464140000;;androidMobileApp;;500.5
1345906558;4058;Х536УН799;7929238;1775451840000;1775452020000;;androidMobileApp;;1.33
1345894130;3218;О474РВ40;7819954;1775449500000;1775455140000;;iosMobileApp;55.7227535282142,37.6737514322241;113.67
1345905294;0405;С577АР777;6383897;1775451660000;1775455260000;;iosMobileApp;;450
1345903477;4265;О775ТТ799;5223884;1775451420000;1775485680000;;iosMobileApp;55.846131825673,37.5410948415705;760.33
1345889677;0412;Н598АН250;4770557;1775448060000;1775448360000;sbp;androidMobileApp;;26.66
1345901976;40107;Х228ЕО799;857035;1775451180000;1775460480000;;iosMobileApp;55.971511752188,37.4153428436542;103.33
1345878162;3218;О479ЕА977;3772061;1775429760000;1775431260000;legalEntityAccount;androidMobileApp;55.7225595,37.6801342;24
1345873177;4059;Е687ЕК790;7390989;1775424420000;1775435220000;;androidMobileApp;55.599416597707,37.5544874493565;120
1345891532;6099;Р895КА977;14651650;1775448720000;1775451120000;;androidMobileApp;55.69997,37.9306067;26
1345913456;4044;Н832ЕО777;6689638;1775452680000;1775485200000;sbp;androidMobileApp;;361.33
1345884827;0303;А313РВ199;7081338;1775444940000;1775445120000;sbp;iosMobileApp;;13.34
1345909608;4293;Х665НТ797;6364585;1775452200000;1775452740000;;iosMobileApp;;10.67
1345909680;4236;В135МО977;3302090;1775452200000;1775455800000;;androidMobileApp;;80
1345878466;0401;О955АТ977;8716805;1775430360000;1775433960000;;iosMobileApp;55.7289383845003,37.5803001805643;200
1345904795;4013;Н613ТВ799;2454523;1775451600000;1775484300000;sbp;androidMobileApp;;726.66
1345888168;4222;А366ВХ197;158128;1775447340000;1775448240000;;iosMobileApp;55.8071696685809,37.6362220135999;14
1345890893;3105;Р887ЕУ977;12494277;1775448540000;1775450400000;;androidMobileApp;55.787052,37.629579;30
1345907274;4217;Е970НЕ977;3050604;1775451900000;1775452740000;sbp;iosMobileApp;;17.33
1345914034;4219;Х144ТН797;3774764;1775452740000;1775456340000;;iosMobileApp;;80
1345886369;0410;Н763ОТ799;8137226;1775446320000;1775447520000;;parkomatika;;63.33
1345908257;4013;В479АН155;10011616;1775452080000;1775466240000;;androidMobileApp;;157.33
1345907915;3116;Н571ТС799;1917685;1775452020000;1775471520000;sbp;iosMobileApp;;787.5
1345900637;70056;В230РО799;1496664;1775450940000;1775451000000;;androidMobileApp;55.7914183,37.6094567;1
1345892789;4227;С088ТХ102;7413807;1775449140000;1775462400000;;androidMobileApp;55.7791553,37.7157119;281
1345886417;4215;М966СМ95;8137226;1775446380000;1775448000000;;parkomatika;;26
1345900788;4046;У673ОК750;5802052;1775450940000;1775451120000;;androidMobileApp;55.7522965,37.8136052;1.33
1345886238;70005;В023ЕЕ799;16665772;1775446200000;1775447460000;;androidMobileApp;55.9728215,37.4307665;200
1345906406;4293;У548СС797;11519478;1775451840000;1775452020000;;legalEntitiesExternalApi;;2.67
1345896061;40109;М134ХУ790;8690086;1775450040000;1775450580000;legalEntityAccount;androidMobileApp;;10.66
1345886425;70025;М562КМ977;464055;1775446380000;1775449620000;sbp;iosMobileApp;;700
1345878404;60108;С764ЕТ550;6097519;1775430240000;1775466060000;;yandex;;398
1345906734;4052;Р101ВН550;14518305;1775451840000;1775498400000;sbp;androidMobileApp;;517.33
1345905212;40100;У352КВ197;7631788;1775451660000;1775456700000;;iosMobileApp;;56
1345880310;0411;Х247СВ124;10298038;1775434560000;1775438400000;bankCard;iosMobileApp;;210
1345885634;0403;Р579ВМ977;63550;1775445720000;1775446320000;legalEntityAccount;androidMobileApp;55.7648548,37.5913211;30
1345881528;0314;К131ОК77;11896266;1775438220000;1775439480000;sbp;androidMobileApp;;133.34
1345893516;6287;Р460ЕВ550;13896604;1775449320000;1775450220000;sbp;iosMobileApp;;28
1345882486;6087;Т237КК797;6709301;1775441160000;1775455560000;;delimobil;;160
1345898241;70005;С627ВА777;4765939;1775450460000;1775454060000;;androidMobileApp;55.7764049,37.5820119;326.67
1345890806;4016;Х256ОА797;161208;1775448480000;1775452080000;;androidMobileApp;55.8072852,37.6099596;40
1345889430;4114;В763УС69;2278938;1775447940000;1775448480000;;yandex;;8
1345871705;4213;Т001ТУ750;6945940;1775423460000;1775432220000;;iosMobileApp;;145
1345892843;4018;К858ХЕ799;1750226;1775449140000;1775486580000;sbp;androidMobileApp;;832
1345873961;4028;У737ЕЕ977;569774;1775425080000;1775450100000;;iosMobileApp;55.7498998787174,37.7194474367658;277.33
1345897235;8301;У279ХК197;88213;1775450280000;1775452380000;sms;sms;;149.33
1345897402;0406;Х624КН977;452078;1775450280000;1775453880000;;androidMobileApp;55.764509,37.63197;358.33
1345881589;4258;К198СВ797;9835787;1775438340000;1775438820000;;androidMobileApp;55.6692685,37.5171148;7
1345870908;3101;Х777ЕВ197;461880;1775422980000;1775429700000;;iosMobileApp;55.7387717000966,37.5831826533295;111
1345893386;4075;Т445ОА71;1780944;1775449320000;1775449980000;;androidMobileApp;55.8457945,37.5895307;6.67
1345892349;4013;К878МУ977;2377352;1775449020000;1775463660000;;iosMobileApp;;162.67
1345901257;3028;В374МА977;4384362;1775451060000;1775451240000;sbp;iosMobileApp;;2.66
1345883665;4196;М089НО790;7755683;1775443440000;1775453340000;legalEntityAccount;androidMobileApp;;368.66
1345899267;0303;М003УТ177;2187488;1775450700000;1775454300000;;iosMobileApp;55.762453121947,37.5660793519508;335
1345899923;4332;К463УА147;6268124;1775450820000;1775451180000;;androidMobileApp;59.944291,30.2873134;282
1345888868;4025;У150НХ790;3414050;1775447700000;1775462340000;bankCard;androidMobileApp;;162.67
1345896724;4007;А178АА197;9096616;1775450160000;1775450220000;sms;sms;;0.67
1345910465;4066;В449ЕК977;8104871;1775452320000;1775459520000;;parkomatika;;80
1345890612;0401;Н707СН797;656472;1775448420000;1775450220000;bankCard;iosMobileApp;;100
1345908716;6085;А009ЕУ90;1608763;1775452080000;1775452680000;;iosMobileApp;;6
1345888295;4033;Р797КТ197;5406679;1775447400000;1775447520000;;androidMobileApp;55.67057,37.59287;0.67
